1328,Rosa Anna Magno Garavoglia,inherited,Traded Sectors,True,spouse/widow
1329,Sri Prakash Lohia,founder non-finance,Traded Sectors,True,not inherited
1330,Thomas Struengmann,founder non-finance,New Sectors,True,not inherited
1331,Yvonne Bauer,inherited,Non-Traded Sectors,True,5th generation or longer
1332,Zygmunt Solorz-Zak,founder non-finance,Non-Traded Sectors,True,not inherited
1371,Andrei Guriev,privatized and resources,Traded Sectors,True,not inherited
1372,Chung Eui-Sun,inherited,Traded Sectors,True,3rd generation
1373,Daniela Herz,inherited,Traded Sectors,True,father
1374,"Edward Roski, Jr.",inherited,Financial,True,father
1375,Fredrik Lundberg,inherited,Financial,True,father
1376,Haim Saban,founder non-finance,Non-Traded Sectors,True,not inherited
1377,Han Chang-Woo,founder non-finance,Non-Traded Sectors,True,not inherited
1378,Jim Davis,executive,Traded Sectors,True,not inherited
1379,John Doerr,self-made finance,Financial,True,not inherited
1380,John Gandel,inherited,Financial,True,father
1381,Lin Yu-lin,self-made finance,Financial,True,not inherited
1382,Rafael Del Pino y Calvo-Sotelo,inherited,Non-Traded Sectors,True,father
1383,Ronda Stryker,inherited,New Sectors,True,3rd generation
1384,Steven Spielberg,founder non-finance,Non-Traded Sectors,True,not inherited
1385,Sun Guangxin,self-made finance,Financial,True,not inherited
1386,Tamara Gustavson,inherited,Non-Traded Sectors,True,father
1387,Wolfgang Marguerre,founder non-finance,New Sectors,True,not inherited
1388,Aloysio de Andrade Faria,inherited,Financial,True,father
1389,Antti Herlin,inherited,Traded Sectors,True,4th generation
1390,Clayton Riddell,privatized and resources,Resource Related,True,not inherited
1391,Daryl Katz,executive,Non-Traded Sectors,True,not inherited
1392,David Consunji,founder non-finance,Non-Traded Sectors,True,not inherited
1393,Doris Fisher,founder non-finance,Traded Sectors,True,not inherited
1394,Francis Choi,self-made finance,Financial,True,not inherited
1395,Fu Liquan,executive,New Sectors,True,not inherited
1396,Israel Englander,self-made finance,Financial,True,not inherited
1397,Jean Pierre Cayard,inherited,Traded Sectors,True,father
1398,Marc Benioff,founder non-finance,New Sectors,True,not inherited
1399,Matthias Reimann-Andersen,inherited,Traded Sectors,True,father
1400,Mikhail Gutseriev,privatized and resources,Resource Related,True,not inherited
1401,Otto Happel,inherited,0,True,father
1402,Phillip Frost,executive,New Sectors,True,not inherited
1403,Renate Reimann-Haas,inherited,Traded Sectors,True,father
1404,Renzo Rosso,founder non-finance,Traded Sectors,True,not inherited
1405,Samuel Yin,,Financial,True,not inherited
1406,Sarik Tara,founder non-finance,Non-Traded Sectors,True,not inherited
1407,Stefan Reimann-Andersen,inherited,Traded Sectors,True,father
1408,Stephan Schmidheiny,inherited,Financial,True,4th generation
1409,Terrence Pegula,privatized and resources,Resource Related,True,not inherited
1410,Wolfgang Reimann,inherited,Traded Sectors,True,father
1460,"Austen Cargill, II.",inherited,Financial,True,3rd generation
1461,Christoffel Wiese,executive,Non-Traded Sectors,True,not inherited
1462,Desh Bandhu Gupta,founder non-finance,New Sectors,True,not inherited
1463,Frederick Smith,founder non-finance,Non-Traded Sectors,True,not inherited
1464,George Lindemann,self-made finance,Financial,True,not inherited
1465,Gianluigi Aponte,founder non-finance,0,True,not inherited
1466,Heidi Horten,inherited,Non-Traded Sectors,True,spouse/widow
1467,Issad Rebrab,founder non-finance,Traded Sectors,True,not inherited
1468,"James Cargill, II.",inherited,Financial,True,3rd generation
1469,"Julian Robertson, Jr.",self-made finance,Financial,True,not inherited
1470,Liu Yonghao,founder non-finance,Traded Sectors,True,not inherited
1471,Lu Xiangyang,executive,Traded Sectors,True,not inherited
1472,Marianne Liebmann,inherited,Financial,True,3rd generation
1473,Rafaela Aponte,founder non-finance,0,True,not inherited
1474,Spiro Latsis,inherited,Financial,True,father
1475,Victor Pinchuk,privatized and resources,Resource Related,True,not inherited
1476,Alexander Svetakov,self-made finance,Financial,True,not inherited
1477,Andre Esteves,self-made finance,Financial,True,not inherited
1478,Anthony Pritzker,inherited,Financial,True,father
1479,Antonio Ermirio de Moraes,inherited,Financial,True,father
1480,Archie Aldis Emmerson,privatized and resources,Resource Related,True,not inherited
1481,Daniel D'Aniello,self-made finance,Financial,True,not inherited
1482,David Azrieli,self-made finance,Financial,True,not inherited
1483,David Rubenstein,self-made finance,Financial,True,not inherited
1484,Eddie & Sol Zakay,self-made finance,Financial,True,not inherited
1485,Ermirio Pereira de Moraes,inherited,Financial,True,father
1486,Hans Peter Wild,inherited,Traded Sectors,True,father
1487,Isaac Perlmutter,executive,Non-Traded Sectors,True,not inherited
1488,James Jannard,founder non-finance,Traded Sectors,True,not inherited
1489,Jay Robert (J.B.) Pritzker,inherited,Financial,True,father
1490,"Jeremy Jacobs, Sr.",inherited,Traded Sectors,True,father
1491,Judy Faulkner,founder non-finance,New Sectors,True,not inherited
1492,Maria Helena Moraes Scripilliti,inherited,Financial,True,father
1493,Mohamed Mansour,inherited,Financial,True,father
1494,Mohammed Al Issa,,Financial,True,not inherited
1495,Najib Mikati,privatized and resources,Non-Traded Sectors,True,not inherited
1496,Peter Kellogg,inherited,Financial,True,father
1497,Roger Wang,founder non-finance,Non-Traded Sectors,True,not inherited
1498,Shi Yuzhu,founder non-finance,New Sectors,True,not inherited
1499,Stanley Druckenmiller,self-made finance,Financial,True,not inherited
1500,Stelios Haji-Ioannou,founder non-finance,Non-Traded Sectors,True,not inherited
1501,Syed Mokhtar AlBukhary,privatized and resources,Financial,True,not inherited
1502,Taha Mikati,privatized and resources,Non-Traded Sectors,True,not inherited
1503,Theo Mueller,executive,Traded Sectors,True,not inherited
1504,Wang Yung-Tsai,founder non-finance,Traded Sectors,True,not inherited
1505,"William Conway, Jr.",self-made finance,Financial,True,not inherited
1506,Yitzhak Tshuva,self-made finance,Financial,True,not inherited
1507,Alexander Nesis,privatized and resources,Resource Related,True,not inherited
1508,"Amos Hostetter, Jr.",founder non-finance,Non-Traded Sectors,True,not inherited
1509,Anthony Pratt,inherited,Traded Sectors,True,father
1510,Brian Acton,founder non-finance,New Sectors,True,not inherited
1511,Edward Lampert,founder non-finance,Non-Traded Sectors,True,not inherited
1512,Fred DeLuca,founder non-finance,Non-Traded Sectors,True,not inherited
1513,Friedhelm Loh,inherited,Traded Sectors,True,father
1514,H. Fisk Johnson,inherited,Traded Sectors,True,5th generation or longer
1515,Harry Stine,founder non-finance,Traded Sectors,True,not inherited
1516,Helen Johnson-Leipold,inherited,Traded Sectors,True,5th generation or longer
1517,Husnu Ozyegin,self-made finance,Financial,True,not inherited
1518,Imogene Powers Johnson,inherited,Traded Sectors,True,4th generation
1519,James Leprino,inherited,Traded Sectors,True,father
1520,Jerry Jones,founder non-finance,0,True,not inherited
1521,John Catsimatidis,privatized and resources,Resource Related,True,not inherited
1522,John Paul DeJoria,founder non-finance,Traded Sectors,True,not inherited
1523,Kerr Neilson,self-made finance,Financial,True,not inherited
1524,Kushal Pal Singh,inherited,Financial,True,father
1525,Lawrence Ho,inherited,Financial,True,father
1526,Lu Zhiqiang,self-made finance,Financial,True,not inherited
1527,Michel Leclercq,founder non-finance,Traded Sectors,True,not inherited
1528,Paul Ramsay,founder non-finance,New Sectors,True,not inherited
1529,Peter Buck,founder non-finance,Non-Traded Sectors,True,not inherited
1530,"Robert Rich, Jr.",inherited,Traded Sectors,True,father
1531,S. Curtis Johnson,inherited,Traded Sectors,True,5th generation or longer
1532,Samuel Tak Lee,inherited,Financial,True,father
1533,Tang Yiu,founder non-finance,Non-Traded Sectors,True,not inherited
1534,Wang Yusuo,privatized and resources,Resource Related,True,not inherited
1535,Winnie Johnson-Marquart,inherited,Traded Sectors,True,5th generation or longer
1536,Anil Agarwal,privatized and resources,Resource Related,True,not inherited
1537,Carlo Benetton,founder non-finance,Traded Sectors,True,not inherited
1538,David Filo,founder non-finance,New Sectors,True,not inherited
1539,"David Rockefeller, Sr.",inherited,Resource Related,True,3rd generation
1540,Do Won Chang,founder non-finance,Traded Sectors,True,not inherited
1541,Farhad Moshiri,privatized and resources,Resource Related,True,not inherited
1542,Fernando Roberto Moreira Salles,inherited,Financial,True,3rd generation
1543,Gilberto Benetton,founder non-finance,Traded Sectors,True,not inherited
1544,Giuliana Benetton,founder non-finance,Traded Sectors,True,not inherited
1545,Herbert Louis,inherited,Traded Sectors,True,5th generation or longer
1546,Igor Olenicoff,self-made finance,Financial,True,not inherited
1547,Jaime Gilinski Bacal,self-made finance,Financial,True,not inherited
1548,Jin Sook Chang,founder non-finance,Traded Sectors,True,not inherited
1549,Joao Moreira Salles,inherited,Financial,True,3rd generation
1550,John Arnold,self-made finance,Financial,True,not inherited
1551,John Fisher,inherited,Traded Sectors,True,father
1552,Josephine Louis,inherited,Traded Sectors,True,5th generation or longer
1553,Joshua Harris,self-made finance,Financial,True,not inherited
1554,Luciano Benetton,founder non-finance,Traded Sectors,True,not inherited
1555,Magdalena Martullo-Blocher,inherited,Traded Sectors,True,father
1556,Marc Rowan,self-made finance,Financial,True,not inherited
1557,Michael Pieper,inherited,Traded Sectors,True,father
1558,Michael Ying,executive,Non-Traded Sectors,True,not inherited
1559,Oprah Winfrey,founder non-finance,Non-Traded Sectors,True,not inherited
1560,Pedro Moreira Salles,inherited,Financial,True,3rd generation
1561,Rahel Blocher,inherited,Traded Sectors,True,father
1562,Robert Kraft,founder non-finance,0,True,not inherited
1563,Thomas Pritzker,inherited,Financial,True,father
1564,Tom Gores,self-made finance,Financial,True,not inherited
1565,"Walter Scott, Jr.",executive,Non-Traded Sectors,True,not inherited
1566,Walther Moreira Salles Junior,inherited,Financial,True,3rd generation
1567,Abilio dos Santos Diniz,inherited,Non-Traded Sectors,True,father
1568,Alexandra Schorghuber,inherited,Financial,True,spouse/widow
1569,Alexandre Soares dos Santos,inherited,Non-Traded Sectors,True,3rd generation
1570,Alfred Taubman,self-made finance,Financial,True,not inherited
1571,Angela Leong,inherited,Financial,True,spouse/widow
1572,Bernard Broermann,founder non-finance,New Sectors,True,not inherited
1573,Chee Chen Tung,inherited,Traded Sectors,True,father
1574,Dirk Rossmann,founder non-finance,Non-Traded Sectors,True,not inherited
1575,"Edward DeBartolo, Jr.",inherited,Financial,True,father
1576,Erman Ilicak,founder non-finance,Non-Traded Sectors,True,not inherited
1577,Gautam Adani,privatized and resources,Resource Related,True,not inherited
1578,Huang Rulun,self-made finance,Financial,True,not inherited
1579,Joan Tisch,inherited,Financial,True,spouse/widow
1580,John Caudwell,founder non-finance,Traded Sectors,True,not inherited
1581,Krit Ratanarak,inherited,Non-Traded Sectors,True,father
1582,Leandro Rizzuto,founder non-finance,Traded Sectors,True,not inherited
1583,Mary Alice Dorrance Malone,inherited,Traded Sectors,True,3rd generation
1584,Masahiro Miki,founder non-finance,Non-Traded Sectors,True,not inherited
1585,Michael & Rainer Schmidt-Ruthenbeck,inherited,Non-Traded Sectors,True,3rd generation
1586,Michael Moritz,self-made finance,Financial,True,not inherited
1587,Naguib Sawiris,inherited,Non-Traded Sectors,True,father
1588,Othman Benjelloun,inherited,Financial,True,father
1589,Peter Sondakh,self-made finance,Financial,True,not inherited
1590,Philippe Foriel-Destezet,executive,Non-Traded Sectors,True,not inherited
1591,Robert Bass,inherited,Resource Related,True,father
1592,Saif Al Ghurair,inherited,Financial,True,father
1593,Suh Kyung-Bae,inherited,Traded Sectors,True,father
1594,Viktor Rashnikov,privatized and resources,Resource Related,True,not inherited
1595,W. Herbert Hunt,inherited,Resource Related,True,father
1596,"Wilbur Ross, Jr.",self-made finance,Financial,True,not inherited
1597,Yang Kai,executive,Traded Sectors,True,not inherited
1598,Ziyad Manasir,privatized and resources,Non-Traded Sectors,True,not inherited
1599,Richard Chandler,self-made finance,Financial,True,not inherited
1600,Dagmar Dolby,inherited,New Sectors,True,spouse/widow
1601,David Bonderman,self-made finance,Financial,True,not inherited
1602,Elaine Wynn,self-made finance,Financial,True,not inherited
1603,Eva Maria Bucher-Haefner,inherited,New Sectors,True,father
1604,Hanni Toosbuy Kasprzak,inherited,Traded Sectors,True,father
1605,Jean-Michel Besnier,inherited,Traded Sectors,True,father
1606,Jeff Sutton,self-made finance,Financial,True,not inherited
1607,Johan Johannson,inherited,Non-Traded Sectors,True,father
1608,Law Kar Po,self-made finance,Financial,True,not inherited
1609,Liu Qiangdong,founder non-finance,New Sectors,True,not inherited
1610,Marie Besnier Beauvalot,inherited,Traded Sectors,True,father
1611,Michael Rubin,founder non-finance,Non-Traded Sectors,True,not inherited
1612,Miguel Krigsner,founder non-finance,Traded Sectors,True,not inherited
1613,Patrice Motsepe,privatized and resources,Resource Related,True,not inherited
1614,Qiu Guanghe,founder non-finance,Non-Traded Sectors,True,not inherited
1615,Robert Pera,founder non-finance,New Sectors,True,not inherited
1616,Ron Burkle,founder non-finance,Non-Traded Sectors,True,not inherited
1617,Tong Jinquan,self-made finance,Financial,True,not inherited
1618,Ye Chenghai,executive,New Sectors,True,not inherited
1619,Yeoh Tiong Lay,founder non-finance,Non-Traded Sectors,True,not inherited
1620,A. Jerrold Perenchio,executive,Non-Traded Sectors,True,not inherited
1621,Anita Zucker,inherited,Traded Sectors,True,spouse/widow
1622,Cristina Green,executive,Non-Traded Sectors,True,not inherited
1623,Daniel Mate,privatized and resources,Resource Related,True,not inherited
1624,Danil Khachaturov,privatized and resources,Financial,True,not inherited
1625,Edson de Godoy Bueno,founder non-finance,Financial,True,not inherited
1626,Emilio Azcarraga Jean,inherited,Non-Traded Sectors,True,father
1627,Helmut Sohmen,inherited,Traded Sectors,True,father
1628,"Herbert Allen, Jr.",inherited,Financial,True,father
1629,Hui Lin Chit,founder non-finance,Traded Sectors,True,not inherited
1630,Jason Chang,founder non-finance,New Sectors,True,not inherited
1631,Maria Luisa Solari Falabella,inherited,Non-Traded Sectors,True,4th generation
1632,Mark Cuban,founder non-finance,Non-Traded Sectors,True,not inherited
1633,Martin Viessmann,inherited,Traded Sectors,True,3rd generation
1634,Pan Zhengmin,founder non-finance,New Sectors,True,not inherited
1635,Patrick Lee,founder non-finance,Traded Sectors,True,not inherited
1636,Philip Green,executive,Non-Traded Sectors,True,not inherited
1637,Reinhold Schmieding,founder non-finance,New Sectors,True,not inherited
1638,Richard Rainwater,self-made finance,Financial,True,not inherited
1639,Sean Parker,founder non-finance,New Sectors,True,not inherited
1640,Sze Man Bok,founder non-finance,Traded Sectors,True,not inherited
1641,Torbjorn Tornqvist,privatized and resources,Resource Related,True,not inherited
1642,Ty Warner,self-made finance,Financial,True,not inherited
1643,Vasily Anisimov,privatized and resources,Resource Related,True,not inherited
1644,Vladimir Bogdanov,privatized and resources,Resource Related,True,not inherited
1645,Yasumitsu Shigeta,founder non-finance,Non-Traded Sectors,True,not inherited
1646,Abdulla Al Futtaim,inherited,Non-Traded Sectors,True,father
1647,Aristotelis Mistakidis,privatized and resources,Resource Related,True,not inherited
1648,Belmiro de Azevedo,executive,Non-Traded Sectors,True,not inherited
1649,Bernardo Matte,inherited,Traded Sectors,True,father
1650,Bernd Freier,founder non-finance,Non-Traded Sectors,True,not inherited
1651,Charles Dunstone,founder non-finance,Traded Sectors,True,not inherited
1652,Chey Tae-Won,inherited,Traded Sectors,True,father
1653,Clive Calder,founder non-finance,Non-Traded Sectors,True,not inherited
1654,Dan Friedkin,inherited,Non-Traded Sectors,True,father
1655,Dan Gertler,privatized and resources,Resource Related,True,not inherited
1656,David Cheriton,executive,New Sectors,True,not inherited
1657,Eduardo Belmont Anderson,founder non-finance,Traded Sectors,True,not inherited
1658,Eliodoro Matte,inherited,Traded Sectors,True,father
1659,Ennio Doris,self-made finance,Financial,True,not inherited
1660,Folorunsho Alakija,privatized and resources,Resource Related,True,not inherited
1661,Francisco Jose Riberas Mera,inherited,Resource Related,True,father
1662,H. Wayne Huizenga,self-made finance,Financial,True,not inherited
1663,Henry Hillman,inherited,Financial,True,father
1664,Hubert Burda,inherited,Non-Traded Sectors,True,father
1665,Jack Dangermond,founder non-finance,New Sectors,True,not inherited
1666,Jeff Greene,self-made finance,Financial,True,not inherited
1667,"John Dorrance, III.",inherited,Traded Sectors,True,3rd generation
1668,Juan Maria Riberas Mera,inherited,Resource Related,True,father
1669,Juan-Miguel Villar Mir,executive,Non-Traded Sectors,True,not inherited
1670,Kjell Inge Rokke,executive,0,True,not inherited
1671,Madeleine Olsson Ericksson,inherited,Financial,True,father
1672,Michael Milken,self-made finance,Financial,True,not inherited
1673,Min Kao,founder non-finance,New Sectors,True,not inherited
1674,Mochtar Riady,self-made finance,Financial,True,not inherited
1675,Neil Bluhm,self-made finance,Financial,True,not inherited
1676,Pang Kang,executive,Traded Sectors,True,not inherited
1677,Patricia Matte,inherited,Traded Sectors,True,father
1678,Philip Niarchos,inherited,0,True,father
1679,Phillip Ruffin,self-made finance,Financial,True,not inherited
1680,Shigenobu Nagamori,founder non-finance,Traded Sectors,True,not inherited
1681,Siegfried Meister,founder non-finance,Traded Sectors,True,not inherited
1682,Stefan Olsson,inherited,Financial,True,father
1683,Teddy Sagi,founder non-finance,Non-Traded Sectors,True,not inherited
1684,Timothy Headington,privatized and resources,Resource Related,True,not inherited
1685,Valery Kogan,self-made finance,Financial,True,not inherited
1686,Warren Stephens,inherited,Financial,True,father
1687,William Erbey,self-made finance,Financial,True,not inherited
1688,William Fung,inherited,0,True,3rd generation
1689,"William Wrigley, Jr.",inherited,Traded Sectors,True,4th generation
1690,Abdullah Al Rajhi,self-made finance,Financial,True,not inherited
1691,Andrej Babis,executive,Traded Sectors,True,not inherited
1692,Barry Diller,executive,Non-Traded Sectors,True,not inherited
1693,Bharat Desai,founder non-finance,Non-Traded Sectors,True,not inherited
1694,Brijmohan Lall Munjal,founder non-finance,Traded Sectors,True,not inherited
1695,Carlos Ardila Lulle,inherited,Traded Sectors,True,father
1696,Edwin Leong,self-made finance,Financial,True,not inherited
1697,Esther Grether,inherited,Traded Sectors,True,spouse/widow
1698,George Argyros,self-made finance,Financial,True,not inherited
1699,Henry Fong Yun Wah,self-made finance,Financial,True,not inherited
1700,Ingeburg Herz,inherited,Traded Sectors,True,spouse/widow
1701,Juan Abello,inherited,Financial,True,father
1702,Ken Fisher,self-made finance,Financial,True,not inherited
1703,Kevin Plank,founder non-finance,Traded Sectors,True,not inherited
1704,Kwek Leng Beng,inherited,Financial,True,father
1705,Lawrence Stroll,executive,Non-Traded Sectors,True,not inherited
1706,Leszek Czarnecki,self-made finance,Financial,True,not inherited
1707,Liang Yunchao,founder non-finance,Traded Sectors,True,not inherited
1708,Louis Le Duff,founder non-finance,Non-Traded Sectors,True,not inherited
1709,Ma Jianrong,inherited,Traded Sectors,True,father
1710,Maja Oeri,inherited,New Sectors,True,father
1711,Manuel Jove,self-made finance,Financial,True,not inherited
1712,Mortimer Zuckerman,self-made finance,Financial,True,not inherited
1713,Onsi Sawiris,founder non-finance,Non-Traded Sectors,True,not inherited
1714,Pankaj Patel,inherited,New Sectors,True,father
1715,Richard Desmond,founder non-finance,Non-Traded Sectors,True,not inherited
1716,Rodney Lewis,privatized and resources,Resource Related,True,not inherited
1717,Saleh Kamel,self-made finance,Financial,True,not inherited
1718,Sebastian Pinera,privatized and resources,Financial,True,not inherited
1719,Silas Chou,executive,Traded Sectors,True,not inherited
1720,Stephen Lansdown,self-made finance,Financial,True,not inherited
1721,Tilman Fertitta,founder non-finance,Non-Traded Sectors,True,not inherited
1722,Peter Lim,self-made finance,Financial,True,not inherited
1723,Alexander Mamut,privatized and resources,Financial,True,not inherited
1724,Alexander Ponomarenko,privatized and resources,Financial,True,not inherited
1725,Alexander Skorobogatko,privatized and resources,Financial,True,not inherited
1726,"Bernard Saul, II.",inherited,Financial,True,3rd generation
1727,Bill Gross,self-made finance,Financial,True,not inherited
1728,Cai Kui,self-made finance,Financial,True,not inherited
1729,Caprotti Bernardo,founder non-finance,Non-Traded Sectors,True,not inherited
1730,Chen Fashu,self-made finance,Financial,True,not inherited
1731,"Clemmie Spangler, Jr.",inherited,Financial,True,father
1732,David Murdock,executive,Traded Sectors,True,not inherited
1733,George Ty,self-made finance,Financial,True,not inherited
1734,Henadiy Boholyubov,self-made finance,Financial,True,not inherited
1735,Indu Jain,inherited,Non-Traded Sectors,True,spouse/widow
1736,James France,inherited,0,True,father
1737,Jean (Gigi) Pritzker,inherited,Financial,True,father
1738,Jean Claude Gandur,privatized and resources,Resource Related,True,not inherited
1739,Jia Yueting,founder non-finance,Non-Traded Sectors,True,not inherited
1740,John Whittaker,self-made finance,Financial,True,not inherited
1741,Julio Ponce,privatized and resources,Traded Sectors,True,not inherited
1742,Kenneth Langone,self-made finance,Financial,True,not inherited
1743,Kuok Khoon Hong,privatized and resources,Resource Related,True,not inherited
1744,Mario Moretti Polegato,founder non-finance,Traded Sectors,True,not inherited
1745,Michal Solowow,self-made finance,Financial,True,not inherited
1746,Penny Pritzker,inherited,Financial,True,father
1747,Richard Marriott,inherited,Financial,True,father
1748,Robert Miller CA,founder non-finance,Non-Traded Sectors,True,not inherited
1749,Stanley Hubbard,executive,Non-Traded Sectors,True,not inherited
1750,Victor Fung,inherited,0,True,3rd generation
1751,Wang Changtian,founder non-finance,Non-Traded Sectors,True,not inherited
1752,Xu Jingren,founder non-finance,New Sectors,True,not inherited
1753,Xue Xiangdong,founder non-finance,New Sectors,True,not inherited
1754,Youssef Mansour,inherited,Financial,True,father
1755,Andreas Halvorsen,self-made finance,Financial,True,not inherited
1756,Bahaa Hariri,inherited,Financial,True,father
1757,"Bill Marriott, Jr.",inherited,Financial,True,father
1758,Bulat Utemuratov,privatized and resources,Resource Related,True,not inherited
1759,Chip Wilson,founder non-finance,Traded Sectors,True,not inherited
1760,Daniel Loeb,self-made finance,Financial,True,not inherited
1761,Giuseppe De'Longhi,inherited,Non-Traded Sectors,True,father
1762,Jack Dorsey,founder non-finance,New Sectors,True,not inherited
1763,Jean Coutu,founder non-finance,Non-Traded Sectors,True,not inherited
1764,Jiang Rensheng,founder non-finance,New Sectors,True,not inherited
1765,Joe Mansueto,self-made finance,Financial,True,not inherited
1766,John de Mol,founder non-finance,Non-Traded Sectors,True,not inherited
1767,Kalanithi Maran,founder non-finance,Non-Traded Sectors,True,not inherited
1768,Lindsay Fox,founder non-finance,0,True,not inherited
1769,Manuel Lao Hernandez,founder non-finance,Non-Traded Sectors,True,not inherited
1770,Mark Coombs,self-made finance,Financial,True,not inherited
1771,Martin Haefner,inherited,New Sectors,True,father
1772,Martin Naughton,founder non-finance,Traded Sectors,True,not inherited
1773,Moise Safra,self-made finance,Financial,True,not inherited
1774,Nadhmi Auchi,self-made finance,Financial,True,not inherited
1775,Naruatsu Baba,founder non-finance,New Sectors,True,not inherited
1776,Peter Thiel,founder non-finance,New Sectors,True,not inherited
1777,Regina de Camargo Pires Oliveira Dias,inherited,Non-Traded Sectors,True,father
1778,Renata de Camargo Nascimento,inherited,Non-Traded Sectors,True,father
1779,Richard Peery,self-made finance,Financial,True,not inherited
1780,Romesh T. Wadhwani,founder non-finance,New Sectors,True,not inherited
1781,Rossana Camargo de Arruda Botelho,inherited,Non-Traded Sectors,True,father
1782,Semahat Arsel,inherited,Financial,True,3rd generation
1783,Stephen Bisciotti,founder non-finance,0,True,not inherited
1784,Ted Turner,founder non-finance,Non-Traded Sectors,True,not inherited
1785,Tor Peterson,privatized and resources,Resource Related,True,not inherited
1786,Goh Cheng Liang,founder non-finance,Traded Sectors,True,not inherited
1787,Alexander Dzhaparidze,privatized and resources,Resource Related,True,not inherited
1788,Alexander Knaster,privatized and resources,Resource Related,True,not inherited
1789,Alicia Koplowitz,inherited,Non-Traded Sectors,True,father
1790,Antonio Luiz Seabra,founder non-finance,Traded Sectors,True,not inherited
1791,B. Wayne Hughes,founder non-finance,Non-Traded Sectors,True,not inherited
1792,Charles Bronfman,inherited,Traded Sectors,True,father
1793,David Hains,self-made finance,Financial,True,not inherited
1794,David Penaloza Sandoval,founder non-finance,Non-Traded Sectors,True,not inherited
1795,Edward Bass,inherited,Resource Related,True,father
1796,Ferit Sahenk,inherited,Financial,True,father
1797,Gerald J. Ford,self-made finance,Financial,True,not inherited
1798,Helena Revoredo,inherited,Financial,True,spouse/widow
1799,Howard Schultz,executive,Traded Sectors,True,not inherited
1800,Igor Makarov,privatized and resources,Resource Related,True,not inherited
1801,Ihor Kolomoyskyy,self-made finance,Financial,True,not inherited
1802,James Coulter,self-made finance,Financial,True,not inherited
1803,Jerry Yang,founder non-finance,New Sectors,True,not inherited
1804,Johnelle Hunt,founder non-finance,0,True,not inherited
1805,Lee Bass,inherited,Resource Related,True,father
1806,Liu Zhongtian,founder non-finance,Traded Sectors,True,not inherited
1807,Malvinder and Shivinder Singh,inherited,New Sectors,True,3rd generation
1808,Michael Jaharis,founder non-finance,New Sectors,True,not inherited
1809,Mustafa Rahmi Koc,inherited,Financial,True,3rd generation
1810,N. Murray Edwards,privatized and resources,Resource Related,True,not inherited
1811,Raj Kumar & Kishin RK,inherited,Financial,True,father
1812,Reinfried Pohl,self-made finance,Financial,True,not inherited
1813,Richard Schulze,founder non-finance,Non-Traded Sectors,True,not inherited
1814,Sandro Veronesi,founder non-finance,Traded Sectors,True,not inherited
1815,"Stephen Mandel, Jr.",self-made finance,Financial,True,not inherited
1816,Sukanto Tanoto,self-made finance,Financial,True,not inherited
1817,Sylvia Stroher,inherited,Traded Sectors,True,3rd generation
1818,T.Y. Tsai,inherited,Financial,True,not inherited
1819,Taizo Son,founder non-finance,Non-Traded Sectors,True,not inherited
1820,Thomas Bruch,inherited,Non-Traded Sectors,True,5th generation or longer
1821,Tom Golisano,founder non-finance,0,True,not inherited
1822,Vincent Lo,self-made finance,Financial,True,not inherited
1823,Zhang Li,self-made finance,Financial,True,not inherited
1824,Zhou Hongyi,founder non-finance,New Sectors,True,not inherited
1825,Zhu Gongshan,privatized and resources,Resource Related,True,not inherited
1826,Herbert Simon,self-made finance,Financial,True,not inherited
1827,Alec Gores,self-made finance,Financial,True,not inherited
1828,Alexei Ananyev,self-made finance,Financial,True,not inherited
1829,Arne Wilhelmsen,inherited,Non-Traded Sectors,True,father
1830,Bachtiar Karim,inherited,Traded Sectors,True,father
1831,Benjamin de Rothschild,inherited,Financial,True,father
1832,Bennett Dorrance,inherited,Traded Sectors,True,3rd generation
1833,Brad Kelley,founder non-finance,Traded Sectors,True,not inherited
1834,Bruce Karsh,self-made finance,Financial,True,not inherited
1835,Cai Dongqing,executive,New Sectors,True,not inherited
1836,Carl Bennet,self-made finance,Financial,True,not inherited
1837,Carlo Fidani,inherited,Financial,True,3rd generation
1838,Carlos Hank Rhon,privatized and resources,Financial,True,not inherited
1839,Catherine Lozick,inherited,Traded Sectors,True,father
1840,Chanchai Ruayrungruang,founder non-finance,Traded Sectors,True,not inherited
1841,Clayton Mathile,executive,Traded Sectors,True,not inherited
1842,Daniel Pritzker,inherited,Financial,True,father
1843,Dean White,inherited,Financial,True,father
1844,Dermot Desmond,self-made finance,Financial,True,not inherited
1845,Dmitry Ananyev,self-made finance,Financial,True,not inherited
1846,Dmitry Pumpyansky,privatized and resources,Resource Related,True,not inherited
1847,"Drayton McLane, Jr.",inherited,Non-Traded Sectors,True,not inherited
1848,Erwin Franz Mueller,founder non-finance,Non-Traded Sectors,True,not inherited
1849,Fiona Geminder,inherited,Traded Sectors,True,3rd generation
1850,Florentino Perez,executive,Non-Traded Sectors,True,not inherited
1851,Georg von Opel,inherited,Financial,True,4th generation
1852,Gordon Getty,inherited,Resource Related,True,father
1853,Guy Laliberte,founder non-finance,0,True,not inherited
1854,Heloise Waislitz,inherited,Traded Sectors,True,3rd generation
1855,Howard Marks,self-made finance,Financial,True,not inherited
1856,James Dinan,self-made finance,Financial,True,not inherited
1857,Jim Breyer,founder non-finance,New Sectors,True,not inherited
1858,John Farber,founder non-finance,Traded Sectors,True,not inherited
